EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
611613899,ASSOCIATION TO AID UNESCO PROGRAM IMPLEMENTATION,% OLEG VRUBLEVSKIY,12863 SE 139TH AVE,HAPPY VALLEY,OR,97086-5341,0000,03,3,1000,201010,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,Q33,ATAUPI
611614055,PACIFIC NORTHWEST RWANDAN ASSOCIATION,% SAM MUNYANDAMUTSA,PO BOX 6193,BEAVERTON,OR,97007-0193,0000,03,3,1000,201105,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,A23,
611618233,DEPARTMENT OF OREGON LADIES AUXILIARY TO THE VFW OF THE U S,% KARYL LARSON,3746 SARAMAE LN NE,KEIZER,OR,97303-4054,5743,19,9,1000,000000,2,00,000000000,5,01,201706,0,0,02,0,06,0,0,0,W30,661 MARION AUXILIARY
611621209,JAIN SOCIETY OF OREGON AND SW WASHINGTON,% HEMAL SHAH,PO BOX 219724,PORTLAND,OR,97225-0000,0000,03,3,1720,201101,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,A23,
611624592,PHI KAPPA PSI FRATERNITY,% ANTHONY J MOTSCHENBACHER,2868 MARTINIQUE AVE,EUGENE,OR,97408-7384,0301,07,9,1000,194101,2,00,036000000,5,01,201608,1,4,01,0,08,164,390320,390320,,OREGON ALPHA CHAPTER
611629400,MISS WASHINGTON COUNTY SCHOLARSHIP ORGANIZATION,% THOMPSON,35345 OAKWOOD DR,SAINT HELENS,OR,97051-2767,0000,04,3,3000,201410,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,A68,
611630635,OREGON STATE BUTTON SOCIETY,% ILSE CHRISTENSEN,21147 SW DANA CT,ALOHA,OR,97003-6516,0000,03,3,1000,201204,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,A80,
611631023,OUTLAW MARTIAL ARTS,% JAYMIE KACZMAREK,352 E HOOD AVE STE A,SISTERS,OR,97759-1619,0000,03,3,1000,201306,1,16,000000000,1,01,201612,1,3,01,0,12,5185,68873,68873,N50,
611639231,CHRISTIAN LEGAL SOCIETY,% HERBERT GREY,4800 SW GRIFFITH DR STE 320,BEAVERTON,OR,97005-8716,3287,03,9,1000,199105,1,16,029602000,1,01,201612,0,0,02,0,12,0,0,0,,OREGON CHAPTER
611642802,EYES TO BURMA INC,% RON REZEK,215 OHIO ST,ASHLAND,OR,97520-1120,0000,03,3,1000,201106,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,Q30,
611646625,CLATSOP FAMILY REUNIFICATION INC,% ANN LEDERER,30 AUBURN AVE,ASTORIA,OR,97103-5606,0000,03,3,1000,201610,1,15,000000000,1,01,201612,0,1,02,0,12,0,2000,1600,P40,
611653199,LIVING FAITH FELLOWSHIP,,PO BOX 1133,REDMOND,OR,97756-0220,0000,03,3,7000,201212,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
611653969,STARFISH CHILDREN MINISTRIES,% DAVID P MILLER,3276 SE MARITIME ST,CORVALLIS,OR,97333-3232,0000,03,3,1000,201308,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,Q33,
611656232,ERITREAN CULTURAL CIVIC CENTER OF OREGON,% KAHSAY GEBRERUFAEL,3447 NE 149TH AVE,PORTLAND,OR,97230-4482,0000,03,3,1200,201203,1,16,000000000,1,01,201612,1,1,02,0,12,4505,200,200,A23,
611657386,RAISA WEST,% IRINA KOCHAROV,1122 NE 112ND AVE STE A-205,PORTLAND,OR,97220-0000,0000,03,3,1000,201203,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,I80,
611657652,SWEET ADELINES INTERNATIONAL,% NANCY PHILLIPS,PO BOX 2215,BEND,OR,97709-2215,1321,03,9,2000,195510,1,16,000000000,5,01,201704,0,0,02,0,04,0,0,0,A6B2,BELLA ACAPELLA HARMONY CHAPTER
611658907,APPLEGATE TRAILS ASSOCIATION,% DAVID CALLAHAN,PO BOX 105,JACKSONVILLE,OR,97530-0105,0000,03,3,1000,201204,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,C30,
611664131,REDMOND ASSOCIATION FOR SUCCESFUL COMMUNITY LIVING INC,% CARROL UNDERWOOD,3145 SWNEWBERRY AVENUE,REDMOND,OR,97756-0000,0000,03,3,1000,201402,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,T30,
611665103,SOCIETY OF WOMEN ENGINEERS,% POLINA POLIKAKHINA TREASURER,1430 SW 4TH AVE,PORTLAND,OR,97201-0000,9225,03,9,1000,199209,1,15,040000000,5,01,201706,0,0,02,0,06,0,0,0,,PORTLAND STATE UNIVERSITY
611666668,MARION COUNTY JUNIOR LIVESTOCK AUCTION,% ROGER RODECAP,PO BOX 613,SILVERTON,OR,97381-0613,0000,03,3,1200,201212,1,16,000000000,1,01,201612,3,4,01,0,12,55940,360907,360907,O52,
611667799,HENLEY ELEMENTARY BOOSTER CLUB,% HOLLY LOOMIS,8227 HIGHWAY 39,KLAMATH FALLS,OR,97603-9712,0000,03,3,2000,201506,1,16,000000000,1,01,201512,0,0,02,0,12,0,0,0,B11,
611671854,WILLAMETTE VALLEY SOCIETY OF ECHOCARDIOGRAPHY,% DEBBIE MACPHERSON,PO BOX 425,LAKE OSWEGO,OR,97034-0425,0000,03,3,2000,201401,1,15,000000000,1,01,201612,1,2,02,0,12,4231,16386,16386,G03,
611675068,ZOOMCARE FOUNDATION,,19075 NW TANASBOURNE DR STE 200,HILLSBORO,OR,97124-5866,0000,03,3,1000,201407,1,04,000000000,1,01,201512,1,1,00,1,12,1218,5973,,E32,
611675793,KALAMA PARENTS,% STEPHANIE VOSSEN,226 N TOMAHAWK ISLAND DR,PORTLAND,OR,97217-7918,0000,03,3,1000,201203,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,B90,
611677176,TRIPLE CROSS MOTORCYCLE MINISTRY,% ROBERT CHAMBERS,33586 PAIUTE LN,EUGENE,OR,97408-9425,0000,03,3,1000,201402,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,X20,
611682924,LIVING WORLD ALLIANCE INC,% JAN PICKETT,64682 COOK AVE 124,BEND,OR,97703-9033,0000,03,3,1000,201402,1,15,000000000,1,01,201612,1,1,02,0,12,2601,120,0,D20,TRAPFREE OREGON
611686699,INSIGHT SCHOOL OF OREGON PAINTED HILLS,,603 NW 3RD ST,PRINEVILLE,OR,97754-1717,0000,03,3,2000,201407,1,15,000000000,1,01,201606,6,6,01,0,06,1144414,2017589,2017589,B29,PAINTED HILLS
611691272,FOOTLOOSE FRIENDS,% GREG KROLICKI,PO BOX 220324,PORTLAND,OR,97269-0324,0000,03,3,1000,201602,1,15,000000000,1,01,201704,0,0,02,0,04,0,0,0,A62,
611693223,OPTIONS FOR HOMELESS RESIDENTS OF ASHLAND,,PO BOX 1133,ASHLAND,OR,97520-0038,0000,03,3,1000,201406,1,15,000000000,1,01,201612,3,4,01,0,12,71986,162436,159836,L41,OHRA
611696564,SHERIDAN CHAPTER 89 ORDER OF EASTERN STAR,% NORMA JEAN KAHLER,1254 32ND AVE NW,SALEM,OR,97304-2303,0000,08,3,1000,201311,1,00,000000000,5,01,201706,0,0,02,0,06,0,0,0,Y41,
611702841,OREGON BUSINESS EDUCATION ASSOCIATION,% MARY ANN LAMMERS,34820 GOSHAWK LN,PHILOMATH,OR,97370-9808,0000,03,3,1200,201408,1,16,000000000,1,01,201706,0,0,02,0,06,0,0,0,T22,
611704711,INDEPENDENT ORDER OF ODD FELLOWS,% DAN MATHEWS,6415 SE SIGRID ST,HILLSBORO,OR,97123-4052,0028,08,9,1000,196205,1,00,036000000,5,01,201612,0,0,02,0,12,0,0,0,,1 HILLSBORO UNITED YOUTH GROUP
611709135,NATIONAL CONTRACT MANAGEMENT ASSOCI,% ALIX TOWN,15915 NW TULLAMORRIE WAY,PORTLAND,OR,97229-7853,1745,06,9,2000,196506,2,00,059000000,5,01,,0,0,01,0,06,,,,,49 PORTLAND VANCOUVER CHAPTER
611709270,PINE HOLLOW RETREATS,% DEB COLLINS HART,PO BOX 2035,FAIRVIEW,OR,97024-1811,0000,03,3,1000,201408,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,G32,
611710727,ROAD RUNNERS CLUB OF AMERICA,% TERRI KOBERSTEIN,283 NW MILLER AVE,GRESHAM,OR,97030-7260,2702,03,9,1000,197603,2,15,300288000,5,01,201712,0,0,02,0,12,0,0,0,,EASTWIND RUNNING AND ENDURANCE CLUB
611729357,LITERARY EXPECTATIONS,% CHRISTINE GRAHAM,PO BOX 534,DUFUR,OR,97021-0534,0000,03,3,2700,201510,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,B90,
611733748,KIDS-HEAL,% FRANCISCO ETXANIZ,25 NW 23RD PL STE 6 PMB 223,PORTLAND,OR,97210-5580,0000,03,3,2000,201407,1,15,000000000,1,01,201606,3,4,01,0,06,49595,171767,171767,B90,
611739048,OREGON AND S IDAHO LABORERS EMPLOYERS COOPERATION AND EDU TR,% PATRICIA A DAVIS,17230 NE SACRAMENTO ST,PORTLAND,OR,97230-5940,0000,05,3,3000,201409,2,00,000000000,2,01,201612,5,4,01,0,12,762177,250253,250253,Y99,ORSI LECET
611739282,AIMEES PLACE,% RONALD SPENCE,89115 FIR BUTTE RD,EUGENE,OR,97402-9304,0000,03,3,7000,201506,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
611739952,LOVE INC OF CENTRAL OREGON,% CAMEO CHAMBERS,527 NW ELM AVE STE 3 # 106,REDMOND,OR,97756-1600,0000,03,3,1000,201410,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,X20,
611742764,KNIGHTS OF COLUMBUS,% DEWEY ROSS,5963 LATOUR LN,EUGENE,OR,97402-7561,0188,08,9,1000,194010,1,00,036029265,5,01,201612,0,0,02,0,12,0,0,0,,898 ARCHBISHOP IRELAND ASSEMBLY
611752016,FRIENDS OF THE YONCALLA LIBRARY,,PO BOX 157,YONCALLA,OR,97499-0157,0000,03,3,2000,201504,1,16,000000000,5,01,201512,1,1,02,0,06,1141,823,823,B70,
611759117,FRIENDS OF THE TUMALO WILDLIFE CORRIDOR,,PO BOX 8362,BEND,OR,97708-8362,0000,03,3,1200,201507,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,C30,
611759839,INDEPENDENT ORDER OF ODD FELLOWS,% TAMMY TURPIN,PO BOX 393,SHERIDAN,OR,97378-0393,0028,08,9,1000,196205,1,00,036000000,5,01,201612,0,0,02,0,12,0,0,0,,2 SHERIDAN UNITED YOUTH GROUP NO
611760377,TD SOLDIERS & VETS SUPPORT FUND,% VICKY TASKEY,305 E 5TH ST,THE DALLES,OR,97058-2221,0000,03,3,1000,201601,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,P12,
611760541,MV COUGAR FOOTBALL CLUB,% BRIAN A CRUM,60991 SNOWBRUSH DR,BEND,OR,97702-3152,0000,03,3,1000,201506,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,N11,
611764085,GLOBAL COMMUNITY CHURCH,% SUNG S KANG,5755 SW ERICKSON AVE,BEAVERTON,OR,97005-3856,1675,03,9,7000,196408,1,10,001029000,5,01,,0,0,06,0,12,,,,,
611764137,SOUTHERN OREGON BEEKEEPERS ASSOCIATION,% CHERYL HOUSDEN,PO BOX 711,GRANTS PASS,OR,97528-0062,0000,03,3,2000,201604,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,B01,
611765547,SONS OF UNION VETERANS OF THE CIVIL WAR,% JOSEPH STEVENS,1701 SW COLUMBIA ST APT 308,PORTLAND,OR,97201-2589,0429,04,9,3000,194106,2,00,907000000,5,01,201612,0,0,02,0,12,0,0,0,,1865 GEN GEORGE WRIGHT
611772988,SAFE HARBOR FAMILY ADVOCATES,% DENISE JOLLEY,PO BOX 1071,LA GRANDE,OR,97850-1071,0000,03,3,5000,201511,1,04,000000000,1,01,,0,0,00,1,12,,,,P20,
611776451,BLUM FAMILY FOUNDATION,,3124 TAYLOR RD,CENTRAL POINT,OR,97502-9723,0000,03,3,1000,201605,1,04,000000000,1,01,201612,6,5,00,1,12,4122097,658863,,T12,
611778734,PI KAPPA ALPHA FRATERNITY,% PI KAPPA ALPHA INTL FRATERNITY,762 E 20TH AVE,EUGENE,OR,97405-2920,0355,07,9,1000,194103,2,00,036034000,5,01,201512,0,0,02,0,12,0,0,0,,COLONY AT UNIVERSITY OF OREGON
611778974,OREGON LYME DISEASE NETWORK,% THERESA DENHAM,PO BOX 6632,BEND,OR,97708-6632,0000,03,3,1268,201604,1,15,000000000,1,01,201606,0,0,02,0,06,0,0,0,G01,
611781080,WESTERN OREGON RADIO CLUB INC,% RONALD POLLUCONI JR,PO BOX 2259,BEAVERTON,OR,97075-2259,0000,03,3,2800,201603,1,04,000000000,1,01,201612,2,2,00,1,12,18990,22256,,A34,
611788941,TOPS CLUB INC,% CAROLYN KANE,PO BOX 326,YONCALLA,OR,97499-0326,5501,03,9,1200,200809,1,16,000000000,5,01,201703,0,0,02,0,03,0,0,0,E70,1154 ELKTON TOPS OR
611791683,NATIONAL AMBUCS INC,,0346 SW CALIFORNIA ST,PORTLAND,OR,97219-2331,8069,03,9,1000,199603,1,16,995160040,1,01,,0,0,02,0,05,,,,,GREATER PORTLAND AREA CHAPTER
611793879,NEW VISION INTERNATIONAL FELLOWSHIP,,10401 NE GLISAN ST,PORTLAND,OR,97220-4015,2269,03,9,7000,197204,1,10,001059349,5,01,201612,0,0,06,0,12,0,0,0,,
611794364,INFINITY GYMNASTICS ACADEMY,% NANCY TAYLOR,1398 GARDEN TERRACE RD,GEARHART,OR,97138-1000,0000,03,3,1000,201708,1,16,000000000,1,01,,0,0,01,0,12,,,,N70,
611800371,NEHALEM ELEMENTARY PARENT COUNCIL,% AMY L JOHNSON,36300 8TH ST,NEHALEM,OR,97131-9699,0000,03,3,1200,201612,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,B94,
611801283,ITCHING TO HELP NPC,% SUSAN C HARGRAVE,16965 DENNEY CT,LAKE OSWEGO,OR,97035-4513,0000,03,3,2000,201706,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,B82,
611803301,BAILEYS BONES AND WISHES,% MIRANDA WOODS,PO BOX 82034,PORTLAND,OR,97282-0034,0000,03,3,1200,201611,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,I01,
611808148,UNITY CHURCH OF ROSEBURG,% KATHLEEN FLYNN SL-NON UNITY,507 NE WINCHESTER ST,ROSEBURG,OR,97470-3259,2062,03,9,2700,197002,1,10,059029000,5,01,,0,0,06,0,12,,,,,UNITY OF ROSEBURG
611808562,RESTORE JUSTICE FOR SURVIVORS,% BETH BERNARD,319 SW WASHINGTON ST STE 607,PORTLAND,OR,97204-2619,0000,04,3,3000,201712,2,00,000000000,1,01,201612,3,4,01,0,12,90289,100000,100000,R20,
611811400,TYPE 1 DIABETES DEFENSE FOUNDATION,,3059 HENDRICKS HILL DR,EUGENE,OR,97403-3203,0000,03,3,1000,201702,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,R23,
611823754,KNIGHTS OF COLUMBUS,% ANGEL MARTIN RODRIGUEZ-PEREZ,PO BOX 372,INDEPENDENCE,OR,97351-0372,0188,08,9,1000,194010,1,00,036029265,5,01,,0,0,01,0,12,,,,,11109 ST PATRICKS COUNCIL
611848271,FIVE STAR GOODS,% DERRIC THOMPSON,PO BOX 5363,BEAVERTON,OR,97006-0363,0000,03,3,1000,201709,1,15,000000000,1,01,,0,0,02,0,06,,,,O50,
611848990,NEW HUMANITY,,16811 LAKERIDGE DR,LAKE OSWEGO,OR,97034-6831,0000,03,3,1000,201709,1,15,000000000,1,01,,0,0,01,0,12,,,,P20,
611851024,SOLARIZE ROGUE,% RAY SANCHEZ-PESCADOR,3932 S PACIFIC HWY,MEDFORD,OR,97501-9012,0000,03,3,1000,201709,1,15,000000000,1,01,,0,0,02,0,12,,,,C35,
621305671,ASSOC FOR EDUCATION & REHBLTATN OF THE BLIND & VISUALLY IMPAIRED,% STEPHANIE KARPOUZES,161 CHANDLER DR,ROSEBURG,OR,97471-5727,3337,03,9,1200,198412,1,15,160000000,1,01,201412,3,1,02,0,12,51861,763,763,,OREGON CHAPTER
621553485,SPANISH HERALD,,PO BOX 143,DILLARD,OR,97432-0143,0000,03,3,7000,199406,1,15,994007000,1,01,201612,3,3,01,0,12,35301,54141,54141,X20,
621783935,HONOR SOCIETY OF PHI KAPPA PHI,% DR JOHN LEADLEY,345MONMOUTHAVEN,MONMOUTH,OR,97361-0000,3488,03,9,1000,199901,1,16,059040000,1,01,201706,0,0,02,0,06,0,0,0,B830,223 W OREGON ST UNIV CHAPTER
621783944,HONOR SOCIETY OF PHI KAPPA PHI,% RENE ORDONEZ,1250 SISKIYOU BLVD,ASHLAND,OR,97520-5001,3488,03,9,1000,000000,0,16,059040000,0,01,201706,0,0,02,0,06,0,0,0,,225 S OREGON ST UNIV CHAPTER
621783980,HONOR SOCIETY OF PHI KAPPA PHI,% TIM GARRISON,PO BOX 751,PORTLAND,OR,97207-0751,3488,03,9,1000,000000,0,16,059040000,0,01,201706,0,0,02,0,06,0,0,0,,218 PORTLAND ST UNIV CHAPTER
621784066,HONOR SOCIETY OF PHI KAPPA PHI,% TONI DOOLEN,LEARNINGINNOVATIONCTROSU,CORVALLIS,OR,97331-0000,3488,03,9,1000,199901,1,16,059040000,1,01,201706,0,0,02,0,06,0,0,0,B830,35 OREGON STATE UNIV CHAPTER
621784160,HONOR SOCIETY OF PHI KAPPA PHI,% JEANNETTE BENTON,1 UNIVERSITY BLVD,LA GRANDE,OR,97850-2807,3488,03,9,1000,199901,1,16,059040000,1,01,201706,0,0,02,0,06,0,0,0,B830,277 EASTERN OREGON UNIVERSITY CHAPT
621826545,NATIONAL EXCHANGE CLUB,% JERRY THOMPSON,POO BOCX 2268,SALEM,OR,97308-0000,1097,05,9,1000,195009,2,00,059328000,5,01,201706,0,0,02,0,06,0,0,0,,2731 NETWORKING XC SALEM KEIZER OR
621851865,WOODCOCK-MUNOZ FOUNDATION,% ALBERT G BENNEYWORTH,756 SE SUMMERFIELD PL,CORVALLIS,OR,97333-2176,0000,03,3,8200,200210,1,03,000000000,1,01,201609,1,4,00,1,09,6646,108715,,V052,
621856948,MISSION COLLEGE OF EVANGELISM INC,% GLENN T MCCOLPIN OR CAROL TORRES,PO BOX 769,GASTON,OR,97119-0769,0000,03,3,2100,200310,1,11,000000000,1,01,201612,4,4,01,0,12,244964,354141,354141,B20,
640952516,EARLY DAY GAS ENGINE & TRACTOR ASSOCIATION BR 21 INC,% RONN W BOEHLKE,6331 JAKE RD,KLAMATH FALLS,OR,97601-9210,0000,03,3,2100,201105,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,A70,
640959999,NORTH DOUGLAS PERFORMING ARTS COUNCIL INC,% ROBERT J BURRES,PO BOX 665,DRAIN,OR,97435-0665,0000,03,3,1200,200804,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,A60,
650250478,ADOPT A VILLAGE IN GUATEMALA,% FRANCIS E DIXON,870 ROGUELEA LN,GRANTS PASS,OR,97526-5928,0000,03,3,1000,199202,1,15,560910000,1,01,201612,4,4,01,0,12,242405,235579,235579,Q300,
650437128,ROMANIAN CHILDRENS HOPE INC,,PO BOX 230943,TIGARD,OR,97281-0943,0000,03,3,1000,199506,1,15,602000000,1,01,201612,0,0,02,0,12,0,0,0,T30Z,
650581840,INTERNATIONAL FOUNDATION FOR ALTERNATIVE RESEARCH IN AIDS,,222 SE 30TH PL,PORTLAND,OR,97214-1917,0000,03,3,2000,199602,1,15,994927602,1,01,201606,3,3,01,0,06,31487,56785,56785,H81Z,
650666083,THE FAASS FOUNDATION INC,,25400 SW HARMONY RD,SHERIDAN,OR,97378-9629,0000,03,3,1000,199701,1,04,602000000,1,01,201706,4,1,00,1,06,279435,2268,,T20Z,
651166066,SHADOW PROJECT,% CHRISTY SCATTARELLA,PO BOX 3107,PORTLAND,OR,97208-3107,0000,03,3,1200,200303,1,15,000000000,1,01,201706,4,4,01,0,06,227838,383645,383645,B90,
651179214,INTERNATIONAL CHRISTIAN CHARITY MISSION GRACE MESSAGE,% PETER TRACHEV,3522 SE 72ND AVE,PORTLAND,OR,97206-2508,0000,03,3,7100,200402,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,X21,
651190970,NEVER GIVE UP,% RON HEAGY,PO BOX 972,ALBANY,OR,97321-0367,0000,03,3,1200,200404,1,15,000000000,1,01,201612,3,3,02,0,12,25131,41776,41776,P80,
651191847,CHALICE OF REPOSE PROJECT INC,% THERESE SCHROEDER-SHEKER,PO BOX 169,MOUNT ANGEL,OR,97362-0169,0000,03,3,1000,200407,1,15,000000000,1,01,201612,4,1,02,0,12,481699,7893,7939,P74,
651202818,KINETIC IMAGES DANCE COMPANY INC,% KIMM MAHONEY-WATSON,15127 QUARRY RD,LAKE OSWEGO,OR,97035-2525,0000,03,3,1000,200401,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,A60,
651203900,THE SALEM-KEIZER COALITION FOR EQUALITY,% ANNA LIVIA PALAZZO-ANGULO,PO BOX 4296,SALEM,OR,97302-8296,0000,03,3,1000,200309,1,15,000000000,1,01,201706,3,4,01,0,06,93345,487485,482680,I20,
651208462,METAFOUNDATION,% DAVID ATKIN,800 SW WASHINGTON AVE SUITE 5,CORVALLIS,OR,97333-4308,0000,03,3,1000,200605,1,15,000000000,1,01,201612,5,5,01,0,12,668483,801956,801956,C27,POST CARBON INSTITUTE
651209796,EVERGREEN CURLING CLUB,,10950 SW 5TH ST STE 155,BEAVERTON,OR,97005-4782,0000,03,3,1200,200702,1,16,000000000,1,01,201706,4,4,01,0,06,492423,301255,276992,N68,
651212485,LA PINE CHRISTMAS BASKET ASSOCIATION,% LORI WILLIAMS,PO BOX 638,LA PINE,OR,97739-0638,0000,03,3,1000,200502,1,15,000000000,1,01,201701,0,0,02,0,01,0,0,0,P12,
651216360,LAKESIDE SENIOR CENTER INC,% SHIRLENE POORE,PO BOX 303,LAKESIDE,OR,97449-0303,0000,03,3,1000,201009,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,P20,
651222857,THE ALTAR HOUSE,% OPHELIA YULANDEN MOORE,3560 SW VISTA DRIVE,PORTLAND,OR,97225-2956,0000,03,3,1000,200506,1,15,000000000,1,01,201606,0,0,02,0,06,0,0,0,I30,
651224857,FATHERS HEART STREET MINISTRY,% MARTY GANT,603 12TH ST,OREGON CITY,OR,97045-1630,0000,03,3,1000,200503,1,15,000000000,1,01,201612,3,4,01,0,12,89422,177289,177289,P60,
651228719,JEHOVAH JIREH INTERNATIONAL MISSION,% PETER NAKHAYCHUK,PO BOX 1357,BORING,OR,97009-1357,0000,03,3,7100,200510,1,15,000000000,1,01,201612,4,6,01,0,12,381097,1184064,1170564,X20,GOD WILL PROVIDE INTERNATIONAL MISS
651230155,ABBYS CLOSET INC,% SALLY EGLAND,PO BOX 402,WEST LINN,OR,97068-0402,0000,03,3,1000,200411,1,15,000000000,1,01,201704,3,2,02,0,04,35164,15119,14137,P30,
651231032,OREGON TRAIL CHRISTIAN FELLOWSHIP,,59074 FOOTHILL RD,LA GRANDE,OR,97850-5214,0000,03,3,7000,200502,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
651237135,PORTLAND ASPERGERS NETWORK,% TOBI RATES,8306 NE THOMPSON ST,PORTLAND,OR,97220-5463,0000,03,3,1000,200503,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,P40,
651237278,SAINT MICHAELS ANGLICAN CHURCH,,11874 SW PALERMO ST,WILSONVILLE,OR,97070-7382,6028,03,9,6000,201408,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
651239831,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% JEAN CRAWFORD,PO BOX 661,SUTHERLIN,OR,97479-0661,0776,03,9,2000,000000,0,16,000000000,1,01,201708,0,0,02,0,08,0,0,0,,36057 SUTHERLIN FFA ALUMNI
651240485,PORTLAND BAN-SEOK PRESBYTERIAN CHURCH,% REV SUK BOO KO,8815 NE GILSAN ST,PORTLAND,OR,97220-0000,3371,03,9,7000,199204,1,10,001000000,1,01,,0,0,06,0,06,,,,,
651247426,OUR OREGON,% CHRISTY MASON,618 NW GILSAN ST STE 203,PORTLAND,OR,97209-0000,0000,04,3,1000,200508,2,00,000000000,1,01,201612,3,6,01,0,12,63893,2679681,2679681,P01,
651249875,FAMILY MOTOR COACH ASSOCIATION,% JUDY SAUGSTAD,141 IRIS LN,GRANTS PASS,OR,97526-9385,2609,07,9,1000,197501,0,00,299318000,5,01,201612,0,0,02,0,12,0,0,0,,PACNATS
651259103,BLUE MOUNTAIN BABE RUTH BASEBALL OG OREGON,% BRUCE L MASON,54055 SUMMERS LN,MILTON-FREEWATER,OR,97862-7424,0000,03,3,2000,200906,1,16,000000000,1,01,201607,3,2,02,0,07,59578,22720,22720,O50,
651265128,CROOK COUNTY SHERIFFS SEARCH AND RESCUE,% BRANDI LANGE,308 NE 2ND ST,PRINEVILLE,OR,97754-1912,0000,03,3,1000,201403,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,M23,
651270166,POST PAULINA RANGELAND FIRE PROTECTION ASSOCIATION,% MIRIAM BERNARD,PO BOX 51,PAULINA,OR,97751-0051,0000,03,3,6000,200904,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,M24,
651271168,EL SEMBRADOR MINISTRIES,% BLOSSOM VAN HOUTEN,2325 SW 218TH DR,ALOHA,OR,97003-1342,0000,03,3,7000,200701,1,15,000000000,1,01,201612,2,3,01,0,12,14962,60765,60765,X21,THE PLANTER
651274856,MARYS PEAK HOUND CLUB,% JERRY RAY,800 NW MEADOW VIEW DR,CORVALLIS,OR,97330-9738,0000,04,3,1000,200611,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,D61,
651288407,OCHOCO TRAIL RIDERS,% LARRY ULRICH,PO BOX 1015,PRINEVILLE,OR,97754-0609,0000,03,3,1000,200702,1,15,000000000,5,01,201612,2,1,02,0,12,16560,130,130,N32,
651298848,SAVE THE PETS,% LORI M SMITH,38475 UPPER CAMP CREEK RD,SPRINGFIELD,OR,97478-8739,0000,03,3,1000,200709,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,D20,
651315640,CENTERS FOR SPIRITUAL LIVING,% REV JILL GWEN BRAGINETS,18110 CASCADE ESTATES DR,BEND,OR,97703-9112,6017,03,9,7000,201406,1,10,000000000,1,01,201706,0,0,06,0,06,0,0,0,X99,GO SOULAR
651315868,MID-COLUMBIA COMMUNITY CONCERT ASSOCIATION,% ROBERT LERUD,PO BOX 286,THE DALLES,OR,97058-0286,0000,03,3,1000,200901,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,A6C,
651318961,AIRLIE PRESS,,PO BOX 82653,PORTLAND,OR,97282-0653,0000,03,3,3000,201607,1,16,000000000,1,01,201609,0,0,02,0,09,0,0,0,A33,
651321529,VETERANS IN RECOVERY INC,% RODERICK EVANS,107 E MAIN ST STE 11,MEDFORD,OR,97501-6022,0000,03,3,1200,201106,1,15,000000000,1,01,201606,0,0,02,0,06,0,0,0,I44,
